actual,predicted
0.0,0.0052527487
0.0,-0.0039189085
0.0,-0.0034574866
0.0,0.0064601004
0.0,0.0025606528
0.0,-0.0019106567
0.0,-0.0038585141
0.0,-0.0016923249
0.0,0.010235257
0.0,0.005223252
0.0,-0.0034574866
0.0,0.0017913803
0.0,0.0044714734
0.0,0.0011169165
0.0,-0.0020232424
0.0,0.0007747337
0.0,-0.00023071468
0.0,0.000918746
0.0,-0.0020232424
0.0,-0.00035541505
0.0,0.004279077
0.0,0.0011569709
0.0,-0.0015555546
0.0,-0.0016923249
0.0,0.0027243122
0.0,0.0011852384
0.0,-0.00091560185
0.0,0.0005091131
0.0,-0.0013683587
0.0,0.0007643774
0.0,-0.0010796711
0.0,0.0009311065
0.0,-0.0022328869
0.0,0.009927958
0.0,-0.00040993094
0.0,0.0022154003
0.0,0.0040557906
0.0,-0.0013850555
0.0,-0.00040993094
0.0,0.009261109
0.0,0.0264658
0.0,0.0046657994
0.0,0.0073657706
0.0,0.0075090304
0.0009536742999999986,0.011955686
0.08048846,0.028220218
0.0,0.013126619
0.006962567599999997,0.013772149
0.0146999955,0.014719348
0.017248094,0.0124291405
0.0,0.008658439
0.002291053500000001,0.028993733
0.007536262299999999,0.045978643
0.018313526999999996,0.03128157
0.0,0.036322664
0.010877847999999996,0.08301831
0.18631667,0.054253608
0.0,0.19408238
2.2673202,0.18343487
0.0,0.1825802
0.0,0.04356073
0.030729577,0.079875946
0.0,0.10528754
0.016422513999999992,0.10366904
0.109075636,0.0711536
0.0,0.26374614
0.0,0.033620857
0.0,0.025004368
0.0,0.03562197
0.000381842260000001,0.033178218
0.0,0.048200566
0.0,0.14416742
0.00019068830000000536,0.023967009
0.0,0.06152461
0.0,0.06874757
0.0,0.040170766
0.0,0.07984901
0.0,0.12324774
0.0,0.051389646
0.0,0.010995299
0.0,0.01376741
0.0,0.0050102696
0.0,0.009075642
0.0,0.04267826
9.543146000000335e-05,0.08307276
0.0,0.0012488738
0.0,-0.0051467717
0.0,0.010611318
0.0,0.00606858
0.0,-0.0049558356
0.0,-0.0047000498
0.0,0.0060865656
0.0,-0.0053996295
0.0,-0.001753591
0.0,-0.0035888627
0.0,0.00019129366
0.0,0.002886884
0.0037199351999999963,0.018618949
0.0,0.033932164
0.019752419999999993,0.05617839
0.18435717000000001,0.2151435
0.23679808,0.30026153
2.0252104,0.24215981
0.0,0.589064
0.009051025000000004,0.20127478
3.1541736,0.4204347
0.0,0.5006846
0.0,0.13944054
0.00038137659999999685,0.15209913
0.000763218849999997,0.0008503422
0.0,0.010917343
0.0,0.019995295
0.0,0.036524113
0.000763218849999997,0.023318
0.0,0.011044309
0.0,0.025830757
0.0,0.009063467
0.0,0.014572181
0.0,0.013754804
0.0,0.03322238
0.007919036000000004,0.034321595
0.20932484,0.02413812
0.0,0.028497182
0.0,0.014609199
0.0010496004999999975,0.011653148
0.036905877,0.03168353
0.0,0.018559698
0.0,0.04404207
9.546056400000502e-05,0.038949654
0.07009274,0.020883676
0.0,0.026572876
0.0,0.054423414
0.009350478999999995,0.035894655
0.13407025,0.027680807
0.0,0.026317835
0.00018998979999999832,0.053954445
0.0,0.033603035
0.0011445954000000036,0.0332008
0.0,0.017166235
0.0,0.03502692
0.004673376699999995,0.031868298
0.17472304,0.032389536
0.0,0.02329398
0.0,0.030566748
0.004389323299999998,0.030057356
0.071247995,0.025804237
0.0,0.0253165
0.0014319084999999954,0.04988928
0.0,0.035458595
0.1296971,0.033605527
0.0,0.023464888
0.0,0.043197867
0.0,0.053230986
0.01602169500000001,0.025704421
0.0,0.029864993
0.0,0.048324697
9.546056400000502e-05,0.025403094
0.0,0.014838077
0.0,0.013334662
0.0,0.012801848
0.0,0.013494521
0.0,0.0030078366
0.0,0.019460812
0.0,0.00887043
0.0,0.01581417
0.0,0.020287335
0.0,0.03680483
0.0,0.034500867
0.0,0.04872544
0.0,0.0072952136
0.0,0.018414095
0.0,0.12076904
0.0,0.14164111
